"STATION","Name","PPT_sp_Station","PPT_sm_Station","PPT_at_Station","PPT_wt_Station","Tmax_sp_Station","Tmax_sm_Station","Tmax_at_Station","Tmax_wt_Station","Tmin_sp_Station","Tmin_sm_Station","Tmin_at_Station","Tmin_wt_Station","Tave_sp_Station","Tave_sm_Station","Tave_at_Station","Tave_wt_Station","MSP_Station","MAP_Station","MAT_Station","MWMT_Station","MCMT_Station","TD_Station","AHM_Station","SHM_Station","Tmax_wt_Model","Tmax_sp_Model","Tmax_sm_Model","Tmax_at_Model","Tmin_wt_Model","Tmin_sp_Model","Tmin_sm_Model","Tmin_at_Model","Tave_wt_Model","Tave_sp_Model","Tave_sm_Model","Tave_at_Model","PPT_wt_Model","PPT_sp_Model","PPT_sm_Model","PPT_at_Model","MAT_Model","MWMT_Model","MCMT_Model","TD_Model","MAP_Model","MSP_Model","AHM_Model","SHM_Model"
"1036240","PORT ALICE",716,252,1126,1347,12.4,19.8666666666667,13.5666666666667,7.36666666666667,4.6,10.9333333333333,6.93333333333333,2.2,8.5,15.4,10.25,4.78333333333333,516,3441,9.73333333333333,16.35,4.35,12,5.73476702508961,31.6860465116279,7,12.1,19.2,13.1,2,4.3,10.6,6.3,4.5,8.2,14.9,9.7,1160,678,237,1044,9.3,15.9,4.1,11.8,3120,523,6.2,30.3
"1036570","QUATSINO",487,216,850,943,12.4333333333333,19.0666666666667,13.0333333333333,6.73333333333333,4.3,10.3666666666667,6.63333333333333,1.96666666666667,8.36666666666667,14.7166666666667,9.83333333333333,4.35,426,2496,9.31666666666667,15.7,3.9,11.8,7.73904914529914,36.8544600938967,7,12.2,18.9,13,2.1,4.3,10.4,6.4,4.5,8.2,14.7,9.7,927,557,248,883,9.3,15.6,4.1,11.5,2615,506,7.4,30.8
"1036572","QUATSINO LIG",558,272,767,837,11.7333333333333,17.7333333333333,13.8,8.4,5.23333333333333,10.9333333333333,7.63333333333333,3.3,8.48333333333333,14.3333333333333,10.7166666666667,5.85,539,2434,9.84583333333333,15.5,5.5,10,8.15358805806628,28.7569573283859,7.5,11.8,18,13,2.4,4.4,10.5,6.6,5,8.1,14.2,9.8,982,664,344,935,9.3,15.1,4.7,10.5,2925,669,6.6,22.6
"1036B06","PORT ALBERNI",332,102,542,754,13.8,23.7666666666667,14.3666666666667,4.96666666666667,3.4,10.4666666666667,5.1,-0.133333333333333,8.6,17.1166666666667,9.73333333333333,2.41666666666667,208,1730,9.46666666666667,18.35,1.7,16.65,11.252408477842,88.2211538461539,5.4,13.9,23.6,14.3,0.1,3.6,10.8,5.5,2.7,8.8,17.2,9.9,854,455,129,709,9.7,18.2,2.1,16.1,2147,293,9.2,62.3
"1037090","SARTINE ISLA",NA,NA,NA,NA,8.66666666666667,13.3666666666667,11.2,6.8,5.46666666666667,10.6333333333333,8.23333333333333,4.1,7.06666666666667,12,9.71666666666667,5.45,NA,NA,8.55833333333333,13.2,5.25,7.95,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
"1037553","SOLANDER ISL",NA,NA,NA,NA,8.86666666666667,12.5666666666667,11.5333333333333,7.36666666666667,4.7,9.86666666666667,8.36666666666667,4.33333333333333,6.78333333333333,11.2166666666667,9.95,5.85,NA,NA,8.45,12.25,5.7,6.55,NA,NA,7.6,11.9,17.4,13,2.3,4.4,10.3,6.5,4.9,8.1,13.8,9.7,1019,691,349,966,9.2,14.8,4.8,10,3024,677,6.3,21.9
"1037650","SPRING ISLAN",746,372,1042,1154,11.1333333333333,16.7333333333333,13.2,8.3,5.23333333333333,11.0333333333333,7.83333333333333,3.56666666666667,8.18333333333333,13.8833333333333,10.5166666666667,5.93333333333333,718,3314,9.62916666666667,14.75,5.6,9.15,5.92310400321867,20.5431754874652,8.6,12.3,17.5,13.7,2.3,4.5,10.6,6.4,5.5,8.4,14,10.1,1123,763,371,1041,9.5,14.8,5.2,9.6,3298,716,5.9,20.6
"1037899","TAHSIS VILLA",709,299,1273,NA,13.0333333333333,21.1666666666667,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,NA,NA,NA,NA,NA,NA,NA,6.8,13.1,20.7,14,1.5,4.4,11,6.3,4.2,8.7,15.9,10.1,1379,755,333,1349,9.7,16.8,3.5,13.3,3816,688,5.2,24.4
"1038205","TOFINO A",755,297,981,1251,12.0333333333333,18.1333333333333,13.6666666666667,8.36666666666667,4.33333333333333,10.0666666666667,6.33333333333333,2,8.18333333333333,14.1,10,5.18333333333333,587,3284,9.36666666666667,14.9,4.85,10.05,5.89727974015428,25.3833049403748,8,12.4,18.1,13.6,2,4.5,10.4,6.6,5,8.5,14.3,10.1,1178,777,344,963,9.5,15.1,4.5,10.5,3262,657,6,23
"1038207","TOFINO VILLA",762,268,956,1215,12.3333333333333,18.1666666666667,14.0333333333333,8.6,5.26666666666667,10.5,7.4,2.83333333333333,8.8,14.3333333333333,10.7166666666667,5.71666666666667,546,3201,9.89166666666667,15.3,5.5,9.8,6.21420389461626,28.021978021978,8.2,12.4,18,13.9,2.5,5,10.6,7,5.4,8.7,14.3,10.4,1127,747,322,918,9.7,15,4.9,10.1,3114,620,6.3,24.2
"1038332","UCLUELET KEN",758,315,1004,1295,12.3333333333333,18.2,14.0333333333333,8.63333333333333,4.33333333333333,10.1,6.4,2.26666666666667,8.33333333333333,14.15,10.2166666666667,5.45,632,3372,9.5375,14.8,5.05,9.75,5.79403914590747,23.4177215189873,7.7,12.1,17.4,13.4,2.2,4.8,10.8,7,4.9,8.4,14.1,10.2,1202,765,329,950,9.4,14.9,4.5,10.4,3245,628,6,23.7
"1038964","WINTER HARBO",788,463,1100,1292,11.6,18.3666666666667,13.0333333333333,7.33333333333333,4.5,10.6666666666667,7,2.56666666666667,8.05,14.5166666666667,10.0166666666667,4.95,846,3643,9.38333333333333,15.5,4.6,10.9,5.32070637752768,18.3215130023641,7,11.5,18.1,12.8,2.1,4.1,10.2,6.3,4.5,7.8,14.2,9.6,1110,750,388,1052,9,15.1,4.2,10.9,3300,752,5.8,20.1
"1039040","ZEBALLOS IRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,12.5,20.2,13.4,1,4,10.5,5.8,3.6,8.3,15.4,9.6,1527,944,388,1342,9.2,16.3,3,13.3,4201,779,4.6,20.9
"103EFJ0","NITINAT LAKE",NA,NA,NA,NA,10.9666666666667,15.5333333333333,12.4333333333333,7.76666666666667,5.43333333333333,10.6666666666667,7.63333333333333,2.8,8.2,13.1,10.0333333333333,5.28333333333333,NA,NA,9.15416666666667,13.85,4.95,8.9,NA,NA,7.5,11,16.6,12.8,2.5,5.2,10.7,7.2,5,8.1,13.7,10,985,615,234,813,9.2,14.4,4.6,9.8,2647,471,7.2,30.6
"104","ZZ KEMANO",NA,181,NA,NA,NA,21.7333333333333,10.0666666666667,NA,NA,10.5,4.36666666666667,NA,NA,16.1166666666667,7.21666666666667,NA,401,NA,NA,17,NA,NA,NA,42.3940149625935,1.4,11.7,21.3,10.2,-3.6,1.8,10.2,4,-1.1,6.7,15.7,7.1,629,303,180,728,7.1,16.6,-1.9,18.4,1839,402,9.3,41.3
"104025","POWELL RIVER",405,182,467,602,12.4333333333333,22.1666666666667,13.0333333333333,5.26666666666667,3.86666666666667,11.0666666666667,5.66666666666667,0.333333333333333,8.15,16.6166666666667,9.35,2.8,356,1656,9.22916666666667,17.95,2.1,15.85,11.6118156199678,50.4213483146067,4.9,12.2,21.6,12.6,-0.4,3.2,10.5,5,2.2,7.7,16,8.8,560,399,170,500,8.7,17.1,1.5,15.6,1629,345,11.5,49.7
"1040390","ALTA LAKE",285,141,445,560,10.8666666666667,21.5666666666667,10.7,1,0.2,8,1.66666666666667,-5.36666666666667,5.53333333333333,14.7833333333333,6.18333333333333,-2.18333333333333,264,1431,6.07916666666667,15.9,-3.15,19.05,11.2363149312835,60.2272727272727,1.6,11.2,21.7,11.4,-4.6,0.8,8.7,2.4,-1.5,6,15.2,6.9,472,257,134,446,6.7,16.2,-2.6,18.8,1310,269,12.7,60.2
"1040R09","BOWEN ISLAND",385,161,527,603,13.1333333333333,21.5333333333333,12.9666666666667,6.2,6.7,13.9,8.33333333333333,2.56666666666667,9.91666666666667,17.7166666666667,10.65,4.38333333333333,324,1676,10.6666666666667,18.7,3.7,15,12.3309466984885,57.716049382716,5.3,12,20.4,12.5,0.5,4.5,11.5,6.1,2.9,8.2,15.9,9.3,555,340,157,506,9.1,17,2.2,14.8,1557,317,12.3,53.7
"1041050","BRITANNIA BE",490,208,738,776,13.6666666666667,22.3,13.5,6.06666666666667,6,13.2666666666667,7.63333333333333,1.26666666666667,9.83333333333333,17.7833333333333,10.5666666666667,3.66666666666667,434,2212,10.4625,18.75,2.85,15.9,9.250678119349,43.2027649769585,5.8,13.6,21.8,13.5,0.9,5.3,12.3,6.7,3.4,9.5,17,10.1,720,483,206,735,10,18,2.4,15.5,2144,445,9.3,40.4
"1041710","CLOWHOM FALL",495,197,721,788,13.8,22.6666666666667,13.8,5.9,4.73333333333333,12.0333333333333,6.7,1.2,9.26666666666667,17.35,10.25,3.55,422,2201,10.1041666666667,18.6,3,15.6,9.13410570952597,44.0758293838863,5.5,13.6,22.3,13.5,0.5,4.9,11.9,6.3,3,9.3,17.1,9.9,753,493,199,725,9.8,18.1,2.2,15.9,2171,435,9.1,41.6
"1042255","DAISY LAKE D",393,173,597,NA,12.0666666666667,21.8,11.9666666666667,2.76666666666667,1.23333333333333,9.06666666666667,3.06666666666667,-3.73333333333333,6.65,15.4333333333333,7.51666666666667,-0.483333333333333,346,NA,7.27916666666667,16.45,-1.45,17.9,NA,47.5433526011561,2.9,12.3,22.3,12.3,-2.9,2,9.6,3.6,0,7.2,16,8,634,359,158,592,7.8,16.9,-1.1,18,1743,329,10.2,51.4
"104312","PENDER H FP",NA,140,280,NA,13.8333333333333,23.4333333333333,13.3333333333333,4.7,4.83333333333333,12.1666666666667,6.4,0.933333333333333,9.33333333333333,17.8,9.86666666666667,2.81666666666667,NA,NA,9.95416666666667,18.95,2.2,16.75,NA,NA,5.4,13.3,22.1,13.2,0.8,4.8,11.9,6.3,3.1,9,17,9.7,473,294,144,405,9.7,17.9,2.5,15.4,1315,293,15,61.2
"1043150","GIBSONS",318,156,443,496,13.3,21.3666666666667,13.6333333333333,6.73333333333333,6.1,12.9,7.56666666666667,2.16666666666667,9.7,17.1333333333333,10.6,4.45,303,1413,10.4708333333333,18,3.85,14.15,14.4874970511913,59.4059405940594,6.6,13.1,20.9,13.5,1.6,5.5,12.5,7,4.1,9.3,16.7,10.2,516,302,135,461,10.1,17.7,3.4,14.2,1414,279,14.2,63.4
"1043152","GIBSONS GOWE",295,146,418,479,12.9333333333333,20.3666666666667,13.3666666666667,6.9,6.4,13.4333333333333,7.96666666666667,2.36666666666667,9.66666666666667,16.9,10.6666666666667,4.63333333333333,286,1338,10.4666666666667,17.85,4.1,13.75,15.2964623816642,62.4125874125874,7,13.3,21,13.7,2,5.9,12.8,7.3,4.5,9.6,16.9,10.5,478,273,122,425,10.4,17.9,3.9,14,1297,254,15.7,70.2
"104317","LOIS LAKE",487,223,598,692,11.4,21.2333333333333,12.3,3.53333333333333,NA,10.5,4.96666666666667,-0.5,NA,15.8666666666667,8.63333333333333,1.51666666666667,438,2000,NA,16.9,0.85,16.05,NA,38.5844748858447,3.9,11.5,21,12.2,-0.8,3,10.4,4.8,1.6,7.2,15.7,8.5,648,477,218,613,8.2,16.7,0.9,15.8,1956,448,9.3,37.3
"1043722","JERVIS INLET",500,278,734,791,13.3,22.1,12.8666666666667,4.53333333333333,4.36666666666667,11.9666666666667,5.86666666666667,0,8.83333333333333,17.0333333333333,9.36666666666667,2.26666666666667,524,2303,9.375,18.05,1.65,16.4,8.41293964394268,34.4465648854962,5.7,13.6,22.3,13.4,0.8,5.1,12.3,6.5,3.3,9.3,17.3,9.9,733,474,254,729,10,18.3,2.4,15.9,2190,500,9.1,36.5
"104418","PHO LOW",NA,NA,NA,NA,6.56666666666667,16.7333333333333,NA,NA,1.16666666666667,9.4,NA,NA,3.86666666666667,13.0666666666667,NA,NA,NA,NA,NA,14.35,NA,NA,NA,NA,1.6,7,17,9.3,-4.4,0,8,2.2,-1.4,3.5,12.5,5.8,831,606,257,946,5.1,13.9,-2.2,16,2640,544,5.7,25.5
"1044840","MALIBU JERVI",535,291,790,825,12.9333333333333,22.1,12.6333333333333,5.03333333333333,5.93333333333333,14,7.7,1.53333333333333,9.43333333333333,18.05,10.1666666666667,3.28333333333333,541,2441,10.2333333333333,19.2,2.7,16.5,8.28895261504848,35.4898336414048,5.4,13.6,22.5,13.3,0.8,5.2,12.6,6.6,3.1,9.4,17.6,9.9,780,530,289,792,10,18.6,2.2,16.5,2391,546,8.4,34.2
"1045100","MERRY ISLAND",211,127,319,366,12.5666666666667,20.4666666666667,13.2333333333333,7.1,7.2,14.2333333333333,8.83333333333333,3.56666666666667,9.88333333333333,17.35,11.0333333333333,5.33333333333333,240,1023,10.9,18.15,5.15,13,20.4301075268817,75.625,7,13.2,21.3,13.7,1.6,5.4,12.5,6.8,4.3,9.3,16.9,10.3,384,206,98,326,10.2,17.8,3.8,14,1014,205,19.9,86.8
"10459NN","HOWE SOUND -",232,134,326,327,13.7333333333333,21.3,14.2,7.76666666666667,7.86666666666667,14.6,9.26666666666667,3.7,10.8,17.95,11.7333333333333,5.73333333333333,237,1019,11.5541666666667,18.8,5.1,13.7,21.1522734707229,79.3248945147679,7,13.7,21.6,14,2,6.2,13.1,7.6,4.5,9.9,17.4,10.8,555,337,152,500,10.6,18.3,3.8,14.6,1543,314,13.4,58.3
"1046330","PORT MELLON",739,292,1082,1205,13.4666666666667,21.7666666666667,13.8,6.46666666666667,5.5,13,7.33333333333333,1.53333333333333,9.48333333333333,17.3833333333333,10.5666666666667,4,605,3318,10.3583333333333,18.35,3.35,15,6.13572433192686,30.3305785123967,7,13.4,21.2,13.8,1.9,5.9,12.9,7.5,4.4,9.7,17.1,10.6,623,384,167,577,10.4,18,3.7,14.3,1751,348,11.7,51.8
"1046390","POWELL RIVER",233,133,330,378,13.5333333333333,21.9,13.9,7.06666666666667,5.9,13.3333333333333,8.1,2.33333333333333,9.71666666666667,17.6166666666667,11,4.7,251,1074,10.7583333333333,18.55,4.35,14.2,19.3280571073867,73.9043824701195,6.1,13.2,21.6,13.3,0.9,4.6,11.8,6.1,3.5,8.9,16.7,9.7,420,258,135,386,9.7,17.6,2.9,14.7,1199,266,16.4,66.3
"1046391","POWELL RIVER",266,158,372,426,12.7333333333333,21.1666666666667,12.9333333333333,6,4.43333333333333,11.5333333333333,6.03333333333333,1,8.58333333333333,16.35,9.48333333333333,3.5,293,1222,9.47916666666667,17.25,3,14.25,15.940398254228,58.8737201365188,6,13.2,21.6,13.2,1,4.7,11.8,6.1,3.5,8.9,16.7,9.7,431,267,142,401,9.7,17.6,2.8,14.8,1240,279,15.9,63.1
"1046400","POWELL RIVER",231,143,326,383,13.7,21.6,13.4666666666667,6.7,6.06666666666667,13.2666666666667,7.76666666666667,2.16666666666667,9.88333333333333,17.4333333333333,10.6166666666667,4.43333333333333,263,1083,10.5916666666667,18.25,3.9,14.35,19.0135426285011,69.3916349809886,6.7,13.7,22.1,13.8,1.7,5.4,12.5,6.7,4.2,9.5,17.3,10.2,399,232,121,364,10.3,18.2,3.6,14.6,1117,241,18.2,75.3
"1046410","POWELL RIVER",255,154,362,404,13.5,21.8333333333333,13.6,6.73333333333333,6,13.3,7.56666666666667,2.23333333333333,9.75,17.5666666666667,10.5833333333333,4.48333333333333,283,1175,10.5958333333333,18.5,4,14.5,17.5283687943262,65.3710247349823,6.4,13.4,21.8,13.4,1.2,4.9,12.1,6.4,3.8,9.2,16.9,9.9,412,249,132,378,9.9,17.8,3.2,14.6,1171,261,17,68.3
"1046795","ROBERTS CREE",NA,NA,455,NA,13.0666666666667,NA,13.7,NA,4.73333333333333,NA,6.63333333333333,NA,8.9,NA,10.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,12.8,20.6,13,1,4.9,11.8,6.4,3.5,8.8,16.2,9.7,521,318,145,445,9.6,17.2,2.9,14.3,1429,299,13.7,57.6
"1047179","SECHELT 5WES",243,133,337,418,12.6666666666667,20.2333333333333,13.1333333333333,NA,4.53333333333333,11.3,5.86666666666667,NA,8.6,15.7666666666667,9.5,NA,255,1131,NA,16.6,NA,NA,NA,65.0980392156863,7,13.2,21.1,13.7,1.7,5.6,12.7,7.1,4.4,9.4,16.9,10.4,402,229,105,353,10.3,17.8,3.8,13.9,1090,224,18.6,79.2
"1047660","SQUAMISH",464,194,691,796,14.2,22,13.7666666666667,5.56666666666667,4.73333333333333,12.0333333333333,6.06666666666667,-0.233333333333333,9.46666666666667,17.0166666666667,9.91666666666667,2.66666666666667,388,2145,9.76666666666667,17.9,1.4,16.5,9.21522921522921,46.1340206185567,5.7,13.9,22.2,13.7,0.1,4.9,11.9,6.3,2.9,9.4,17.1,10,783,469,190,745,9.8,18,1.9,16.1,2188,408,9.1,44
"1047670","SQUAMISH STP",464,197,738,835,14.4333333333333,22.6,14.2333333333333,6.23333333333333,4.5,11.6,5.5,-0.233333333333333,9.46666666666667,17.1,9.86666666666667,3,394,2234,9.85833333333333,18,1.95,16.05,8.88913757087437,45.6852791878173,5.8,14,22.2,13.8,0.1,4.9,12,6.3,2.9,9.4,17.1,10.1,750,454,186,707,9.9,18,1.9,16.1,2097,390,9.5,46.1
"1047671","SQUAMISH STP",466,206,772,812,14.5,22.1666666666667,14.2333333333333,6.4,4.56666666666667,11.6,5.53333333333333,-0.166666666666667,9.53333333333333,16.8833333333333,9.88333333333333,3.11666666666667,411,2256,9.85416666666667,17.7,2.15,15.55,8.80060579196217,43.0656934306569,6,14,22.2,13.9,0.4,5.1,12.1,6.4,3.2,9.5,17.1,10.2,742,453,182,706,10,18,2.1,15.9,2082,391,9.6,46
"1047672","SQUAMISH UPP",487,195,739,900,14.3666666666667,23.5,13.6333333333333,3.76666666666667,3.43333333333333,10.6666666666667,4.56666666666667,-1.93333333333333,8.9,17.0833333333333,9.1,0.916666666666667,378,2321,9,17.95,-0.2,18.15,8.18612666953899,47.4867724867725,4.9,13.9,22.8,13.6,-0.8,4,11.1,5.4,2,9,17,9.5,790,430,177,712,9.4,17.8,0.9,16.9,2110,372,9.2,47.9
"10476F0","SQUAMISH",509,178,814,917,14.3,22.7666666666667,13.7333333333333,5.13333333333333,4.06666666666667,11.3,5.16666666666667,-0.633333333333333,9.18333333333333,17.0333333333333,9.45,2.25,374,2418,9.47916666666667,17.95,1.15,16.8,8.05590019299697,47.9946524064171,5.3,13.8,22.3,13.6,-0.4,4.4,11.4,5.7,2.4,9.1,16.9,9.7,748,441,180,709,9.5,17.7,1.4,16.4,2079,382,9.4,46.4
"1047F6B","SQUAMISH GAR",NA,NA,NA,NA,NA,NA,NA,6.26666666666667,NA,NA,NA,-0.533333333333333,NA,NA,NA,2.86666666666667,NA,NA,NA,NA,1.7,NA,NA,NA,5.8,14,22.2,13.8,0.1,4.9,12,6.3,2.9,9.4,17.1,10.1,750,454,186,707,9.9,18,1.9,16.1,2097,390,9.5,46.1
"1048140","TEXADA ISLAN",191,118,300,337,12.8666666666667,21.0666666666667,13.3,6.56666666666667,5.1,12.1,6.43333333333333,1.5,8.98333333333333,16.5833333333333,9.86666666666667,4.03333333333333,216,946,9.86666666666667,17.5,3.55,13.95,21.000704721635,81.0185185185185,6.1,13.2,21.6,13.3,1.1,4.7,11.9,6.1,3.6,9,16.8,9.7,419,219,113,356,9.8,17.6,3,14.6,1108,223,17.8,78.9
"1048898","WHISTLER",246,146,421,445,11.6666666666667,22.4,11.3,1.2,0.6,8.4,2,-4.73333333333333,6.13333333333333,15.4,6.65,-1.76666666666667,273,1258,6.60416666666667,16.55,-2.85,19.4,13.1988606253312,60.6227106227106,1.6,11.1,21.5,11.3,-4.6,0.7,8.6,2.4,-1.5,5.9,15,6.8,476,258,134,440,6.6,16,-2.7,18.7,1308,269,12.7,59.6
"1048974","WOODFIBRE",639,230,900,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,2780,NA,NA,NA,NA,NA,NA,3.2,9.9,18.5,10.6,-2.4,1.5,9.1,3.7,0.4,5.7,13.8,7.1,1004,654,242,929,6.8,15,-0.1,15.1,2829,541,5.9,27.7
"104LC3N","HARDY ISLAND",NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,13.6,21.9,13.7,1.7,5.4,12.5,6.8,4.2,9.5,17.2,10.2,373,216,115,341,10.3,18.1,3.6,14.5,1044,229,19.4,78.8
"105","ROSSWOOD",NA,144,NA,NA,NA,21.6666666666667,NA,NA,NA,6.36666666666667,NA,NA,NA,14.0166666666667,NA,NA,276,NA,NA,14.9,NA,NA,NA,53.9855072463768,-0.1,12.1,21.8,9.6,-5.8,0.5,8.8,2.1,-2.9,6.3,15.3,5.9,344,117,138,381,6.1,16.1,-3.8,19.9,980,266,16.5,60.7
"105003","BOULTON LK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,10.3,17.7,11.7,0.6,2.9,9.9,5.3,3.1,6.6,13.8,8.5,516,318,193,543,8,14.8,2.8,12,1569,389,11.5,38.1
"105007","DEAD TREE PT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,9.9,16.6,11.6,1,3,10,5.6,3.3,6.5,13.3,8.6,624,357,183,626,7.9,14.5,3.2,11.3,1791,388,10,37.4
"105008","DEENA CREEK",744,343,1228,1320,10.6,18.1333333333333,11.5333333333333,5.83333333333333,2.06666666666667,8.63333333333333,4.53333333333333,1.13333333333333,6.33333333333333,13.3833333333333,8.03333333333333,3.48333333333333,763,3635,7.80833333333333,14.8,2.35,12.45,4.89912883998166,19.3971166448231,4.6,9.7,17.5,11,0.3,2.3,9.1,5,2.5,6,13.3,8,1050,691,273,1036,7.4,14.6,2.1,12.5,3049,614,5.7,23.8
"105009","EDEN LAKE AS",NA,228,NA,NA,NA,17.6333333333333,11.5666666666667,NA,NA,10.3333333333333,5.96666666666667,NA,NA,13.9833333333333,8.76666666666667,NA,499,NA,NA,15.4,NA,NA,NA,30.8617234468938,5.2,10.3,17.8,11.6,0.5,3,9.9,5.5,2.9,6.6,13.9,8.5,688,422,219,733,8,15.2,2.7,12.5,2062,471,8.7,32.2
"105012","GOSPEL POINT",459,234,900,874,9.76666666666667,15.9666666666667,11.7,6.13333333333333,3.03333333333333,10.1,6.1,2.23333333333333,6.4,13.0333333333333,8.9,4.18333333333333,523,2467,8.12916666666667,14,3.55,10.45,7.34866909877044,26.7686424474187,5.8,9.8,16.1,11.7,1.2,3.1,9.8,5.7,3.5,6.5,13,8.7,806,508,221,880,7.9,14.1,3.3,10.8,2415,511,7.4,27.6
"105015","JUSKATLA E 1",NA,251,NA,908,9.93333333333333,17.5333333333333,10.6333333333333,4.9,1.9,8.96666666666667,4.46666666666667,0.7,5.91666666666667,13.25,7.55,2.8,NA,NA,7.37916666666667,14.25,1.85,12.4,NA,NA,4.3,9.5,17.4,10.5,0,2.2,9,4.7,2.2,5.8,13.2,7.6,782,460,222,757,7.2,14.4,1.7,12.7,2221,464,7.7,31.1
"105016","KAGEN BAY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10.1,18,11.4,0.3,2.4,9.2,5,2.7,6.3,13.6,8.2,827,472,199,819,7.7,14.9,2.4,12.5,2316,448,7.6,33.2
"105017","KLIKI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,9.4,15.9,11.1,1.1,3.2,10,5.7,3.3,6.3,13,8.4,462,302,200,494,7.7,14.1,3.1,11,1459,392,12.2,35.9
"105019","MARIE LAKE N",432,252,733,783,9.2,17.3,9.83333333333333,4.4,2.03333333333333,8.9,4.7,1.23333333333333,5.61666666666667,13.1,7.26666666666667,2.81666666666667,526,2200,7.2,14.3,1.9,12.4,7.81818181818182,27.1863117870722,4.4,9.6,17.4,10.6,-0.1,2.2,9,4.7,2.2,5.9,13.2,7.6,667,393,221,656,7.2,14.4,1.8,12.6,1936,451,8.9,32
"105020","MARIE LK RID",411,286,681,NA,7.76666666666667,15.6666666666667,8.66666666666667,3.43333333333333,2.06666666666667,8.83333333333333,4.66666666666667,0.833333333333333,4.91666666666667,12.25,6.66666666666667,2.13333333333333,556,NA,6.49166666666667,13.8,0.85,12.95,NA,24.8201438848921,3,7.8,15.7,8.9,-1,1.2,8.1,3.9,1,4.5,11.9,6.4,756,444,262,732,6,13.2,0.5,12.7,2194,536,7.3,24.7
"105027","SACHS CREEK",NA,NA,NA,NA,9.13333333333333,17.2,10.3666666666667,4.3,1.86666666666667,8.66666666666667,4.7,0.633333333333333,5.5,12.9333333333333,7.53333333333333,2.46666666666667,NA,NA,7.10833333333333,14.1,1.9,12.2,NA,NA,4.3,9.3,17.2,10.7,0.2,2.3,9.1,4.9,2.3,5.8,13.2,7.8,956,537,218,887,7.3,14.4,2,12.4,2599,463,6.6,31.1
"105028","SKIDEGATE N",NA,NA,NA,NA,5.96666666666667,14.2,7.93333333333333,NA,1.33333333333333,8.33333333333333,4.1,NA,3.65,11.2666666666667,6.01666666666667,NA,NA,NA,NA,12.85,NA,NA,NA,NA,2.8,6.2,14.1,7.9,-1.5,0.5,7.6,3.4,0.7,3.4,10.8,5.7,1158,671,263,1112,5.1,12.3,0.2,12.1,3205,576,4.7,21.4
"105029","SURVEY CR",439,223,812,812,10.5,18.7,11.4333333333333,4.63333333333333,1.03333333333333,8.26666666666667,3.73333333333333,-0.2,5.76666666666667,13.4833333333333,7.58333333333333,2.21666666666667,478,2286,7.2625,14.8,1.65,13.15,7.55139982502187,30.9623430962343,4.6,9.8,17.6,11,0.1,2.2,9.1,4.8,2.3,6,13.4,7.9,783,462,207,774,7.4,14.6,2,12.6,2225,450,7.8,32.4
"105033","WATUN CREEK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,10.1,17.2,11.3,0.5,2.7,9.6,5.2,2.9,6.4,13.4,8.2,493,306,192,532,7.7,14.5,2.7,11.8,1524,393,11.6,36.9
"105041","PENTHOUSE",485,290,861,892,7.23333333333333,13.8666666666667,9.16666666666667,4.2,2.23333333333333,8.76666666666667,5.2,0.8,4.73333333333333,11.3166666666667,7.18333333333333,2.5,614,2528,6.43333333333333,12.7,1.55,11.15,6.50052742616034,20.6840390879479,4.4,8.8,16,10.4,0.1,2.3,9,4.9,2.3,5.6,12.5,7.7,845,511,263,894,7,13.8,2,11.9,2513,571,6.8,24.2
"1051350","CAPE ST JAME",NA,NA,NA,NA,10.0333333333333,15.7666666666667,12.7,7.53333333333333,5.1,10.3333333333333,8.1,3.86666666666667,7.56666666666667,13.05,10.4,5.7,NA,NA,9.17916666666667,14.5,5.55,8.95,NA,NA,6.3,10.2,16.2,12.4,3.3,4.9,10.6,7.9,4.8,7.5,13.4,10.2,539,359,221,581,9,14.7,4.7,10,1701,444,11.2,33.2
